,listing,core,ml3,ml7,ml8,book4,book5
2022-02-09 00:00:00+00:00,-0.0038631191453065705,-0.002497289011068937,-0.007398301417457009,-0.0053167435383703054,-0.003680529460678872,-0.009159489922687891,-0.0126627209947765
2022-02-10 00:00:00+00:00,0.004659907510084604,0.006728105507861848,0.0011281589785241408,0.006552535796236603,0.001775757447968207,0.012330480101600427,0.008967984766037107
2022-02-11 00:00:00+00:00,0.003121001291130243,0.0014559426776812323,-0.0055130055002361456,0.002446569119159747,-0.0006865540047504837,-0.0010169051595372292,-0.004930769216217601
2022-02-12 00:00:00+00:00,0.0006873445587101124,0.001044000635490372,0.00026217795407790234,-0.0009936060616881903,0.0037340225746362865,0.0017379045899375,0.004300366012892631
2022-02-13 00:00:00+00:00,0.0029061957403584415,0.0014004033270504923,0.012684925135092007,0.012751350746858403,0.004503723436047435,0.010338138014871934,0.009277582479400692
2022-02-14 00:00:00+00:00,-0.0008274243626801292,-0.004969369369949628,-0.0028556528470462528,-0.0030697241807325915,-0.00709043473065929,-0.00625645371233885,-0.008165315431763909
2022-02-15 00:00:00+00:00,0.0009891130994310604,-0.005129380017815488,-3.98471468341377e-05,0.001376959601406158,-0.0033848537084693042,-0.0005735030086229109,-0.002860229910868095
2022-02-16 00:00:00+00:00,0.0011406915756051461,0.00453266214965975,-0.0023616240914291486,-0.006537291867435457,0.00021709770317412946,0.0005061622102966457,0.0028730765014806092
2022-02-17 00:00:00+00:00,0.00018301736350756492,0.003580935495530513,0.0005376218806751876,-0.0021932064980656474,0.0031478138994016636,0.003707600356964491,0.005121768407580385
2022-02-18 00:00:00+00:00,-0.00047550693452114157,-0.00023390343151130644,-0.0008860614239791786,0.0015430081048894984,0.0006866705826349406,0.00038508500107825583,-0.0012818136636675304
2022-02-19 00:00:00+00:00,0.001301327542539532,-0.0016843342084644775,-0.0014517087833171294,-0.005792246037649718,-0.0024638566357397806,-0.003999745353750139,-0.0026410211368844694
2022-02-20 00:00:00+00:00,0.0027368248070895884,0.003030184209190878,-0.0038020810049806952,-0.004526709501765036,-0.002871319828614771,-0.00034685831446623627,-0.0031273108011014017
2022-02-21 00:00:00+00:00,0.0011209856023408626,0.00022661552421254783,-0.005264951213332925,-0.001870074283987444,-0.0028524973163832623,-0.00119256383113997,0.005185201386327387
2022-02-22 00:00:00+00:00,-0.00073454210357915,-0.0017213318008659773,0.0006188827101247796,0.0006685390554568293,0.002806468895536929,-0.0022486768307806715,-0.0008609494576805599
2022-02-23 00:00:00+00:00,0.0009557934420469927,0.0016686682478554982,-0.007949940777915554,-0.005056753688580384,-0.013429287984709881,-0.000342381275950987,-0.006423172576244696
2022-02-24 00:00:00+00:00,0.0001382670356375737,0.0032781982156349088,-0.009399746569703993,-0.007939709839857034,-0.013455314833592746,-0.001545520439491077,-0.009777657732002343
2022-02-25 00:00:00+00:00,-0.00688875219774332,-0.02450361948582569,-0.03154958322233503,-0.03006196611535794,-0.02745231566350126,-0.02738569457797968,-0.03192821369631349
2022-02-26 00:00:00+00:00,-6.316236472458936e-05,0.004287141746086576,-0.004532800844426976,-0.0034905070574141606,0.001878001624677772,-0.0006836304905253332,-0.00034037264757602603
2022-02-27 00:00:00+00:00,0.0006808190323641661,-0.0020197870801019757,-0.0026950550958101394,-0.0011811371648623448,-0.0005525153987505638,-0.004199879094040959,-0.00046907358540537736
2022-02-28 00:00:00+00:00,0.0015048450685188897,-0.005775245056527267,0.008817835917193761,0.0025741081336694283,0.0014831389840825882,0.0016535106635751085,0.0004620600409639408
2022-03-01 00:00:00+00:00,-0.0014581177682150281,0.0027463488724666085,0.009357701503388549,0.008023123582042713,0.01097630068056965,0.00846894145181265,0.008178546781823837
2022-03-02 00:00:00+00:00,0.003093893689219529,-0.0005796572459149107,0.007133060092271659,0.006931785968861348,0.0077437859857638625,0.0064277121097486845,0.008269163389881262
2022-03-03 00:00:00+00:00,2.4122727576791902e-05,0.006675211190433572,-0.000702220692505251,-0.0016635939523432786,0.002954570584158711,0.005539936420666525,0.0029002524228305404
2022-03-04 00:00:00+00:00,0.0007544106886785418,0.0011126500262386152,0.006081841426175849,0.0020920916685525093,0.0012264021807286696,0.003867520636454902,0.008754387391006091
2022-03-05 00:00:00+00:00,0.002508454558484585,-0.007897582053608354,0.007362958166195366,0.001143315188422589,0.0027435139692026933,-0.001773836315837607,0.0002432098616969025
2022-03-06 00:00:00+00:00,0.0031532005484813386,-0.0009706017394448541,-0.008347666258347708,-0.0012041671537571519,-0.0051888857350747,0.0009743756228997036,-0.0022688382805394758
2022-03-07 00:00:00+00:00,-0.004786651942006448,0.003052463227935842,-0.004294011226840255,-0.003922715396222798,0.005741392023892011,-0.006605041462591443,-0.0021387292125296664
2022-03-08 00:00:00+00:00,-0.006513400945075465,0.0049355803375155105,0.0006710921177219831,-0.005273449320013723,-0.002546405508215832,-0.006419302590541465,-0.005464107586226397
2022-03-09 00:00:00+00:00,-0.005547227331389681,0.004557561090587914,-0.000744627540232079,0.0028191448657155505,-0.017373492858084094,0.0045696837577950955,-0.013223587093794897
2022-03-10 00:00:00+00:00,0.004165658968691144,-0.0023968031349620444,0.0034359157131105267,-0.0036526079498301334,0.0019282475258755039,-0.001287897500952928,-0.0010880729509904485
2022-03-11 00:00:00+00:00,0.017097341303729863,-0.006134423754428631,0.002896343671402457,0.007792037100427196,0.0022454161888361135,0.014390092626467066,0.01727902651878832
2022-03-12 00:00:00+00:00,0.0010598931906595777,0.003408936484467162,-0.0013708158420988603,0.00047310046478798995,-0.0003953396342503135,0.0019514483909475189,0.0013539819742509618
2022-03-13 00:00:00+00:00,-0.003488148273319447,-0.00447020256874997,0.00148568824277584,-0.0003112743820378183,0.004611040697842572,-0.000142571654437873,-0.00043694641428815295
2022-03-14 00:00:00+00:00,-0.004690612384234849,0.0018147310249956305,0.0016298570377053512,0.002584241492755268,0.003265585728336573,-0.0018852949340222303,-0.0008786448437232419
2022-03-15 00:00:00+00:00,-0.003733424982124367,7.029567716032581e-05,-0.0004042300357596229,-0.0017769617988453446,-0.003190296810355986,-0.007117088086936452,-0.005653356390101116
2022-03-16 00:00:00+00:00,-0.0017307267638335677,-0.004541529277762191,-0.0026230991713940277,0.0012902700211361307,0.00433835347029099,-0.0051512060380507485,-0.00209817333379847
2022-03-17 00:00:00+00:00,0.011103604318909,0.0039770352529528985,0.004123703887356944,0.0004396461412354835,-0.004714166158115929,0.01725336385313536,0.012090171198715804
2022-03-18 00:00:00+00:00,-0.011528787416165476,0.0009683594727887268,0.004579045995485975,0.0023276174608399813,0.004793774905422321,-0.007670744788162098,-0.004262106478650662
2022-03-19 00:00:00+00:00,-0.014769291888896419,-0.005368342922385638,0.007289023990545207,0.010890360425921397,0.009673200806557869,-0.0053641147559314595,0.005269858157350926
2022-03-20 00:00:00+00:00,0.0011076356145325317,0.0033810900179103154,0.00040464814628982104,0.0023855300486366193,0.003138220583577711,0.005657783438151931,0.0034586178874431717
2022-03-21 00:00:00+00:00,-0.0011105518562120054,-0.004964535071790732,-0.005564818512669878,-0.00023193652390085528,0.0038694525124534085,-0.0028320728081853153,0.0011467524133152995
2022-03-22 00:00:00+00:00,-0.0022244271582411157,0.0048649042405570775,-0.0029896118742150923,-0.004125828795833231,-0.0005711650606383678,-9.445504611138578e-05,0.0005201313280214226
2022-03-23 00:00:00+00:00,-0.005283172717974294,-0.0024901174723729325,-0.0037109115173764584,-0.0029348109043993986,0.004125473352111886,-0.007111431003906099,-0.0054968553630661
2022-03-24 00:00:00+00:00,0.008421302438562872,-0.0034543728599144563,0.00020475606725089968,0.004696416774524703,-0.0004962071042672322,0.00957524879653815,0.007097027449935123
2022-03-25 00:00:00+00:00,-0.0008013250253243731,0.0006902739873679842,0.003301500831638826,0.0023724465980343723,0.0011476707472353187,0.0017316233566939676,0.00016268122317342204
2022-03-26 00:00:00+00:00,-0.02683736080380028,-0.005516421527036575,0.0017731861165553031,-0.0006960751494737849,0.0041173131894771675,-0.025759433232411255,-0.01693951595216936
2022-03-27 00:00:00+00:00,-0.006584677551966567,-0.0054205010955308275,-0.019271813157220152,-0.004664660264069642,0.010742165413432536,-0.01733738219669989,0.00018687491233726483
2022-03-28 00:00:00+00:00,-0.0010197406611760496,0.001844626384090109,0.006197010882795118,0.0006873909676232692,0.0084900601915463,-0.00011067305620982015,-0.000595452227897475
2022-03-29 00:00:00+00:00,-0.021271671287067973,-0.005389632674740352,-0.002878872203326721,-0.003869889923743597,-0.005771247818686431,-0.017331565419814732,-0.015921990778305584
2022-03-30 00:00:00+00:00,-0.019273503965137717,-0.0052777618792869685,-0.0016789690806634505,-0.004656439670772672,-0.006768626096885666,-0.013711668666699484,-0.009742613308799553
2022-03-31 00:00:00+00:00,-0.030818519800226096,0.00902378190228248,-0.008636125589540855,-0.03923195055837425,-0.015804681753412875,-0.012576492361812242,-0.028604338962281872
2022-04-01 00:00:00+00:00,0.008506150367193488,-0.006981987116014832,-0.00363934972068769,-0.011499517546433302,-0.005875426672663497,-0.003401230387634735,-0.007364747807432237
2022-04-02 00:00:00+00:00,-0.0029235190625539476,-0.009533220803994435,-0.008135239331995225,-0.007236395343688917,-0.00460288324183189,-0.009661746012827654,-0.004968244372337116
2022-04-03 00:00:00+00:00,0.0008243631876525548,-0.012477272827499775,0.003622969447403035,-0.0017849768252075071,-0.004140743544336911,-0.006478465906112563,-0.005450309204120152
2022-04-04 00:00:00+00:00,0.004354200639398176,-0.009046620286322082,-0.002243235818143119,-6.641518485162035e-05,0.002805950382577027,-0.005225401710851951,-0.00404217058641132
2022-04-05 00:00:00+00:00,0.000566101052789314,-0.0069081167823439316,-0.001088227826745003,8.973835511327799e-05,0.0034266579033586098,-0.004227530298412496,-0.00031287965300252907
2022-04-06 00:00:00+00:00,-0.004718326627025093,-0.0025051849806271287,0.0075042743610664875,-0.0017418497403939304,0.016891949343710078,0.00042325130877607364,0.008588120274473532
2022-04-07 00:00:00+00:00,0.0014156641427054417,0.0009595223068143977,0.0018569237146830453,-0.001961551540073714,0.004685295933444911,0.00016798813343732455,0.0021639658229981595
2022-04-08 00:00:00+00:00,0.0003897571663642463,-0.003438384469896083,0.009214938883504109,0.0010812331708069944,-0.0018289940436891916,0.0017868636380202751,0.00102563569455838
2022-04-09 00:00:00+00:00,-0.0030312008462343165,-0.0005080153142055233,0.004915482280753336,0.005306358959236146,0.002769481056776213,0.0002032019451714273,0.0014752501637207427
2022-04-10 00:00:00+00:00,0.0007463933807680956,-0.0011757274138142204,0.002139329845740834,0.0008081403964803613,0.004326521205032741,-0.002510298824525581,0.00014342728665828197
2022-04-11 00:00:00+00:00,0.004532078404361206,-0.008678044855119693,0.0010429350484391087,0.002027475215057084,0.0065196114163514896,0.001062728134176627,0.0064485456073981595
2022-04-12 00:00:00+00:00,0.0006250219646373179,-0.005628804940879584,0.007015045747310156,0.0028700014713367583,0.008481399679721058,0.0011442291014216455,0.01094729054193433
2022-04-13 00:00:00+00:00,-0.005493851212461376,0.0012324983672384882,0.0024062584564272793,0.0004951415919527413,-0.003234433073402654,-0.0017827036247348715,-0.006413907769828087
2022-04-14 00:00:00+00:00,-0.000601461198287967,0.001595255891566838,0.0024005584452699846,0.0011626068622159202,-0.0012389910829185835,-0.00017303393537371203,0.000932632313823456
2022-04-15 00:00:00+00:00,0.0032115029233152903,-0.0023179568833373576,0.004412937778571324,0.004804670119878951,-0.0021181046073237564,0.0065962950209415006,0.004062452729591826
2022-04-16 00:00:00+00:00,0.0007322408697800764,-0.004913467359720758,0.00010362083529114052,0.0004404804835720366,0.002077662804014224,-0.001471993308753361,0.0005316913150710256
2022-04-17 00:00:00+00:00,-0.0001284318778355109,0.011454418564714741,0.0028121135742895653,0.0014319430278300072,0.011442431640570128,0.005812670619250282,0.008745534773883179
2022-04-18 00:00:00+00:00,-0.009213352703068556,-0.0017410183947416114,-9.749552014892693e-05,0.00016741302757128373,-0.0009706043133184128,-0.009595070423013219,-0.007367731370025443
2022-04-19 00:00:00+00:00,-0.01099174384215107,-0.003764252658210454,-0.006946765948117606,-0.006161277884782823,-0.006368487682051227,-0.015951215787870288,-0.012279537132159568
2022-04-20 00:00:00+00:00,-0.009396981179076391,0.013744237769211853,-0.01939068446324388,-0.01088523619471371,-0.011103704529142111,-0.013418970668979902,-0.016913661308976313
2022-04-21 00:00:00+00:00,0.00982117614285416,-0.00960703656172135,0.008100704016882121,0.0028962817786459816,0.004869015955969447,0.004778922876585545,0.005735231535413554
2022-04-22 00:00:00+00:00,-0.003619634683075801,-0.006315080663968464,0.002000648334674837,0.006989109406005722,-4.516619116179399e-05,-0.0005381011094136579,0.0011222416542888691
2022-04-23 00:00:00+00:00,-0.00012336479583630044,0.009037329991978815,-0.002380797968482229,-0.004404341374924847,-0.003283467388187633,0.003124228006413432,0.0016314769307606003
2022-04-24 00:00:00+00:00,0.0016347601664954414,-0.0036408212505578685,0.0064451500824409536,-0.0007537136436116532,0.0030949251691920754,0.00023518065000094346,0.00016304484234641592
2022-04-25 00:00:00+00:00,0.0015909018172337586,-0.0005284715481026492,0.0017357495426804093,-0.0012915973144487225,0.003915622092070414,0.0035531166767228672,0.003077249800594428
2022-04-26 00:00:00+00:00,0.004199220606562637,-0.0014729504908101987,0.0017415823365301009,0.00966328564602792,0.006770217663089495,0.010218439195756934,0.012072011153257511
2022-04-27 00:00:00+00:00,-0.004081366149024768,0.009316427894368928,-0.007478164109073093,-0.007431111601076235,-0.004009535167239453,-0.0017927295240781627,-0.004380148563531194
2022-04-28 00:00:00+00:00,-0.0029187835280576335,0.0040631042119867455,-0.0005999333351394132,0.0035730881436970563,0.0019237739071475968,0.0025699905477760687,0.0011305897332443138
2022-04-29 00:00:00+00:00,0.008202944991348105,-0.005061610055877908,0.00876654655130582,0.01051559880148445,0.006143498455569718,0.008554134591067353,0.007658710537667313
2022-04-30 00:00:00+00:00,0.007873390353390297,0.012919803664856344,0.001110752372552204,0.009574854724292425,0.005369846126344946,0.01706201173224753,0.008760079528888687
2022-05-01 00:00:00+00:00,0.0021636706712457876,-0.010575198061468005,-0.00042170951706343995,-0.002686408310198618,0.005692051619465399,-0.007299382583118574,-0.00022835662670372958
2022-05-02 00:00:00+00:00,0.0056995619360828975,0.001584681719287273,0.0002696157656056908,-0.0007340554995127757,0.002242321878618947,0.0026850117013395014,0.004227911011654539
2022-05-03 00:00:00+00:00,0.00021920037046330165,-0.004209619660257458,2.1714201094980012e-05,0.0036087595318197163,-0.0019040779869881064,-0.001309910252679125,-0.004727868237450417
2022-05-04 00:00:00+00:00,-0.012984713045188556,-0.020025693194027805,0.00839736197913643,0.010680888261888066,0.009340805141046182,-0.00988360865657234,-0.0032599633989420784
2022-05-05 00:00:00+00:00,0.008049366083347165,0.003228941046745204,0.009210405049439485,0.009213919859591746,-0.005782739120022695,0.003571032761239268,-0.0008885476347749721
2022-05-06 00:00:00+00:00,-0.00016247281447390183,-0.002681480388890156,-0.003912884058449695,-0.0014335276416864717,0.004354088643752307,-0.0025387834882738547,-0.001211562507659747
2022-05-07 00:00:00+00:00,0.009783342881427126,0.00481312394570077,0.0052505581782666955,0.003119801417449608,-0.0023868268208202537,0.0097857165468207,0.008039050485823429
2022-05-08 00:00:00+00:00,-0.0014265029601374657,-0.004224514104420818,-0.0031324238967893603,-0.00010085063258979954,-0.0006858560654534607,-0.004237173923958615,-0.0035475234774292597
2022-05-09 00:00:00+00:00,0.022461615802710888,-0.004322436057243029,0.006599560426566287,0.0009097456477573651,-0.003667862254676635,0.01283548623731523,0.01949853183286554
2022-05-10 00:00:00+00:00,0.0137892185318933,-0.00858730436516797,-0.0075594353998913455,-0.0023038713217864437,0.006719058712332693,0.003422929793854168,-0.00048091372054193116
2022-05-11 00:00:00+00:00,0.0587323971683924,0.015084163863998024,-0.03099585860627796,-0.016890832630281127,-0.019226532073383984,0.024694330045536228,0.028290188041081077
2022-05-12 00:00:00+00:00,0.02307231785607633,-0.003948030818765824,-0.019719367385429898,-0.021372357420825883,-0.006668288479442119,0.004356488675629322,-0.006824164996228732
2022-05-13 00:00:00+00:00,-0.01834119632072484,-0.02368084769393375,0.00412365420449845,0.010142776638177642,0.012229096625460345,-0.01680920118620033,-0.013627762072978888
2022-05-14 00:00:00+00:00,-0.012627057775317696,-0.008330214822404813,0.0035741463182938915,0.008075007611848317,0.00788431753579455,-0.006363826276664208,-0.004636887128450118
2022-05-15 00:00:00+00:00,0.0026862708293582394,-0.010776007967419732,-0.0026271057147643218,0.0012627565170679755,0.0013364805916895595,-0.0011663302477785686,-0.004307568899986958
2022-05-16 00:00:00+00:00,0.012261471562129422,0.0017242335179457058,0.010921736025787165,0.007186970023554506,0.0027372832765557575,0.007220805514687179,0.007525643029150819
2022-05-17 00:00:00+00:00,-0.011824709425318103,-0.016643509864966655,-0.0015080339532750342,0.0023671373493550085,0.004586416272762461,-0.010024205975545653,-0.0076437062819363355
2022-05-18 00:00:00+00:00,0.009755698645490307,0.0048057715926208555,0.004839077756263688,0.0068736712404677824,0.002373520010804153,0.005380297463612127,0.004837382149172953
2022-05-19 00:00:00+00:00,-0.012411382539118665,-0.003030422548834233,0.010956815243272189,0.007786967430774672,0.01258804300023586,-0.0013024690151386409,0.006253714833192037
2022-05-20 00:00:00+00:00,0.007128570328170047,0.003911375167090947,0.005696210212090769,0.0031166122554164843,-0.004753949205669961,0.005663590320276413,0.0026437074429699337
2022-05-21 00:00:00+00:00,-0.010243733416681278,0.0016064927760768288,-0.0064937034789344095,-0.008265266288790873,0.013014801559995348,-0.005685119506802727,-0.0015358569357002416
2022-05-22 00:00:00+00:00,-0.0047645836979054446,-0.005873665633871039,0.008264811874539868,0.008061518510635857,0.002114168221663437,-0.0009105612306385957,-1.933726918157408e-05
2022-05-23 00:00:00+00:00,0.006981387367597902,-0.0078005979689744764,0.008512162557192893,0.0057069035508841015,-0.005191109809827621,0.002583129619495139,-7.410869118040786e-05
2022-05-24 00:00:00+00:00,-0.0007073365902711126,-0.010006348166252566,0.01643428252047996,0.010658970706328041,0.009155811011082315,0.0010956202660374892,0.0017263410902126353
2022-05-25 00:00:00+00:00,0.0038819302937826983,-0.0007246621336143289,0.003975931798162247,0.003979402363521123,0.001894230905753469,0.0024668008890478266,0.0022385310294146255
2022-05-26 00:00:00+00:00,0.015884288087330223,-0.007488258756338961,0.0059683872389904025,0.012785862864857167,-0.012825663066927229,0.006936183598860612,0.009617755379550452
2022-05-27 00:00:00+00:00,-0.0036650541215579313,-0.0020491605658522483,-0.0018334252004909013,0.004889508645879781,0.007684383998391331,-0.0018025315804095499,0.002867252749743532
2022-05-28 00:00:00+00:00,-0.0006244441421616731,0.0030381043034704014,-0.0022678489648952915,-0.002100363288639495,0.0019013519314430294,0.000101337736237328,-0.0007589351036842995
2022-05-29 00:00:00+00:00,-0.011922381815659522,0.024300508428366285,-0.009506068984848293,-0.014655515243853778,0.009153225383052854,-0.0013049071680436564,0.0033561121258971482
2022-05-30 00:00:00+00:00,-0.004981549393330287,-0.01468710571816867,0.01606932725048771,0.007952936404183486,0.0198103232671889,-0.003910879140086809,-5.571550249938717e-05
2022-05-31 00:00:00+00:00,-0.005619343178080771,-0.006445657401442206,0.012636176271576982,0.0037023648925060826,0.014779308317914408,-0.002310117044433291,-0.0008168264973144046
2022-06-01 00:00:00+00:00,0.005540825346918021,-0.00235220122264046,0.00262909878907136,0.008321666600935362,0.00869488603112778,0.006951051070498648,0.008339349255175765
2022-06-02 00:00:00+00:00,-0.0023349236527514527,0.0018980973859661354,-0.0005036112698015849,-0.0010237553210594719,0.0016818179873165917,-0.0012138256181913887,-0.0013937325165688241
2022-06-03 00:00:00+00:00,-0.00029325408670721753,0.005222194135933611,-0.0012353770326225533,0.006675832265907511,-0.0006359182688080445,0.0043758037651904225,0.0021033671920416275
2022-06-04 00:00:00+00:00,-0.0010054503730062558,-0.006367035934893184,0.0005867996046240442,-0.003309019765769472,0.0020497512421195907,-0.005076178699369938,-0.0033228364987095693
2022-06-05 00:00:00+00:00,0.003366108487720121,9.941124559498249e-05,0.0033946382971170586,0.006219171917065447,0.005924879665013538,0.004282756134280863,0.006660759275243677
2022-06-06 00:00:00+00:00,-0.0029889954916427763,0.003067397100774638,-0.0012554936365349878,-0.004735315424910125,0.003719141954571681,-0.0016894256310153732,-0.00017685923784394042
2022-06-07 00:00:00+00:00,-0.06521183689906607,0.050696077528066485,-0.06978225204663824,-0.06657148974321658,-0.004709585134258565,-0.030441036967199575,-0.021555000626023446
2022-06-08 00:00:00+00:00,0.028820097537001654,-0.014209223503793944,0.02898014447034125,0.024066699549750492,0.00012570146950396932,0.014153758374779501,0.009212992184472801
2022-06-09 00:00:00+00:00,-0.001646475488737087,0.002374984814810688,-0.0012025839364233626,-0.004028177995017201,0.01443922235675199,-0.0016458963845794594,0.004206468093210791
2022-06-10 00:00:00+00:00,-0.0002967747669486709,0.0030805421289246127,-0.004509456091133179,-0.0011560478875214386,0.00368529303223597,-0.0003925108850796333,0.0009572009461324971
2022-06-11 00:00:00+00:00,0.0035676385833209867,0.0006817396109202178,-0.0003023221468916315,-0.00020380178339385324,-0.006000773372799251,0.004097579440319965,0.0025247314852325786
